wma,period_start,period_end,site_id,site_name,date,ecoli_per_100ml,faecal_coliforms_per_100ml,turbidity_ntu,ph,temperature_c,risk_drinking_no_treatment,risk_drinking_limited_treatment,risk_contact,risk_irrigation_raw
Berg_Olifants,2004-09-01,2004-10-31,187156,Mbr 004 - Wellington - D/S of Wellington WWTW at R44 Florida Road Bridge,2004-10-26,4790.0,,19.0,7.2,,HIGH,Med,HIGH,HIGH
Berg_Olifants,2004-09-01,2004-10-31,187932,At Paarl downstream of WWTW + Informal Settlement on Berg,2004-09-14,9590.0,,4.0,7.3,,HIGH,Med,HIGH,HIGH
Berg_Olifants,2004-09-01,2004-10-31,187932,At Paarl downstream of WWTW + Informal Settlement on Berg,2004-09-28,5830.0,,6.0,7.2,,HIGH,Med,HIGH,HIGH
Berg_Olifants,2004-09-01,2004-10-31,187932,At Paarl downstream of WWTW + Informal Settlement on Berg,2004-10-12,8420.0,,10.0,7.4,,HIGH,Med,HIGH,HIGH
Berg_Olifants,2004-09-01,2004-10-31,187932,At Paarl downstream of WWTW + Informal Settlement on Berg,2004-10-26,4480.0,,15.0,7.2,,HIGH,Med,HIGH,HIGH
Berg_Olifants,2004-09-01,2004-10-31,190309,No 6 Schoenemakersfontein 486 Saron at Goedverwag Bridge on Berg River,2004-09-28,120.0,,12.0,7.4,,HIGH,low,low,low
Berg_Olifants,2004-09-01,2004-10-31,190309,No 6 Schoenemakersfontein 486 Saron at Goedverwag Bridge on Berg River,2004-10-12,223.0,,36.0,7.3,,HIGH,low,Med,low
Berg_Olifants,2004-09-01,2004-10-31,190309,No 6 Schoenemakersfontein 486 Saron at Goedverwag Bridge on Berg River,2004-10-26,345.0,,37.0,7.2,,HIGH,low,Med,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,88583,Nahoon River at Newlands Road Bridge,2004-09-13,135.0,,17.0,8.3,23.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,88583,Nahoon River at Newlands Road Bridge,2004-09-20,816.0,,17.0,8.3,23.0,HIGH,low,HIGH,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,88583,Nahoon River at Newlands Road Bridge,2004-10-04,179.0,,54.0,8.0,23.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,88583,Nahoon River at Newlands Road Bridge,2004-10-10,22.0,,42.0,7.9,23.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,88583,Nahoon River at Newlands Road Bridge,2004-10-18,613.0,,36.0,8.3,23.0,HIGH,low,HIGH,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-09-13,95.0,,10.0,7.6,17.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-09-20,3.0,,8.0,7.8,16.0,Med,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-09-27,2400.0,,218.0,7.4,11.0,HIGH,Med,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-10-04,2400.0,,33.0,7.5,17.0,HIGH,Med,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-10-10,140.0,,30.0,7.4,17.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-10-18,150.0,,10.0,7.2,15.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102514,135 K.W.T. Q. 2.25 U/S James Mcintyre Bridge on Buffalo River,2004-10-25,46.0,,15.0,7.8,23.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-09-13,15.0,,21.0,8.6,17.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-09-20,3.0,,26.0,9.1,16.0,Med,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-09-27,2400.0,,261.0,6.9,12.0,HIGH,Med,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-10-04,345.0,,66.0,7.3,16.0,HIGH,low,Med,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-10-10,178.0,,178.0,7.6,18.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-10-18,15.0,,20.0,7.9,16.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,102517,Fort Murray North Outspan on Yellowwoods River,2004-10-25,7.0,,14.0,8.3,23.0,Med,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187139,At Bridge 400 M US of T2H006 on Mtata,2004-09-09,435.0,,86.0,7.9,14.0,HIGH,low,HIGH,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187139,At Bridge 400 M US of T2H006 on Mtata,2004-09-22,40.0,,17.0,7.8,18.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187139,At Bridge 400 M US of T2H006 on Mtata,2004-09-30,308.0,,58.0,7.0,18.0,HIGH,low,Med,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187141,Gcuwa a 1 on Zinqayi,2004-09-09,112.0,,37.0,8.0,15.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187141,Gcuwa a 1 on Zinqayi,2004-09-23,45.0,,267.0,7.5,22.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187141,Gcuwa a 1 on Zinqayi,2004-10-07,56.0,,70.0,7.3,23.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187143,U/S of Road at Kwasivanxa on Tsomo,2004-09-09,1553.0,,28.0,8.4,16.0,HIGH,low,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187143,U/S of Road at Kwasivanxa on Tsomo,2004-09-23,11.0,,16.0,8.5,24.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187143,U/S of Road at Kwasivanxa on Tsomo,2004-10-07,40.0,,284.0,7.9,,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187143,U/S of Road at Kwasivanxa on Tsomo,2004-10-21,613.0,,175.0,8.0,,HIGH,low,HIGH,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187145,Mpukane Quarry,2004-09-09,1300.0,,128.0,7.6,13.0,HIGH,low,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187145,Mpukane Quarry,2004-09-23,252.0,,115.0,7.4,15.0,HIGH,low,Med,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187145,Mpukane Quarry,2004-10-21,62.0,,62.0,7.5,,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187146,Upper Ngculu Village at Nqamakwe on Ngculu,2004-09-09,1.0,,1.0,7.0,16.0,Med,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187146,Upper Ngculu Village at Nqamakwe on Ngculu,2004-09-23,21.0,,1.0,7.0,22.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187146,Upper Ngculu Village at Nqamakwe on Ngculu,2004-10-07,10.0,,0.0,6.9,,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187146,Upper Ngculu Village at Nqamakwe on Ngculu,2004-10-21,0.0,,0.0,6.7,,low,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187574,Upstream of Road to Mahasana Village on Shixini,2004-09-02,2400.0,,18.0,8.4,15.0,HIGH,Med,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187574,Upstream of Road to Mahasana Village on Shixini,2004-09-09,20.0,,4.0,8.3,10.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187574,Upstream of Road to Mahasana Village on Shixini,2004-09-23,9.0,,11.0,8.4,15.0,Med,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187574,Upstream of Road to Mahasana Village on Shixini,2004-10-07,1120.0,,53.0,6.7,20.0,HIGH,low,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187574,Upstream of Road to Mahasana Village on Shixini,2004-10-15,1723.0,,139.0,8.2,22.0,HIGH,low,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187574,Upstream of Road to Mahasana Village on Shixini,2004-10-28,1553.0,,90.0,8.3,18.0,HIGH,low,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187576,Idutywa - upstream of Road to Willowvale on Ngxakaxa,2004-09-02,140.0,,19.0,8.5,15.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187576,Idutywa - upstream of Road to Willowvale on Ngxakaxa,2004-09-09,44.0,,1.0,8.6,15.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187576,Idutywa - upstream of Road to Willowvale on Ngxakaxa,2004-09-23,50.0,,14.0,8.2,20.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187576,Idutywa - upstream of Road to Willowvale on Ngxakaxa,2004-10-07,111.0,,90.0,6.5,20.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187576,Idutywa - upstream of Road to Willowvale on Ngxakaxa,2004-10-15,10.0,,38.0,4.2,21.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187576,Idutywa - upstream of Road to Willowvale on Ngxakaxa,2004-10-28,11.0,,8.0,6.2,20.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187578,Cebe Centane Area Mnquma District on Nxaxo,2004-09-09,88.0,,3.0,8.2,15.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187578,Cebe Centane Area Mnquma District on Nxaxo,2004-09-23,115.0,,2.0,8.1,19.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187578,Cebe Centane Area Mnquma District on Nxaxo,2004-10-07,127.0,,80.0,7.5,20.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,187578,Cebe Centane Area Mnquma District on Nxaxo,2004-10-21,40.0,,25.0,7.7,21.0,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2004-09-09,980.0,,36.0,7.8,14.0,HIGH,low,HIGH,low
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2004-09-22,2400.0,,262.0,7.4,17.0,HIGH,Med,HIGH,Med
Mzimvubu_Tsitsikamma,2004-09-01,2004-10-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2004-09-30,2400.0,,386.0,7.2,18.0,HIGH,Med,HIGH,Med
Breede_Gouritz,2004-09-01,2004-10-31,188128,Kleine Wesselsgat 287 Grabouw at Worcester Street Bridge on Klipdrifrivier,2004-09-02,1259.0,,4.0,6.8,,HIGH,low,HIGH,Med
Breede_Gouritz,2004-09-01,2004-10-31,188128,Kleine Wesselsgat 287 Grabouw at Worcester Street Bridge on Klipdrifrivier,2004-09-16,448.0,,6.0,6.9,,HIGH,low,HIGH,low
Breede_Gouritz,2004-09-01,2004-10-31,188128,Kleine Wesselsgat 287 Grabouw at Worcester Street Bridge on Klipdrifrivier,2004-09-30,520.0,,6.0,6.6,,HIGH,low,HIGH,low
Breede_Gouritz,2004-09-01,2004-10-31,188128,Kleine Wesselsgat 287 Grabouw at Worcester Street Bridge on Klipdrifrivier,2004-10-14,24192.0,,6.0,7.0,,HIGH,HIGH,HIGH,HIGH
Breede_Gouritz,2004-09-01,2004-10-31,188128,Kleine Wesselsgat 287 Grabouw at Worcester Street Bridge on Klipdrifrivier,2004-10-28,860.0,,5.0,6.7,,HIGH,low,HIGH,low
Breede_Gouritz,2004-09-01,2004-10-31,188129,Wor 4 Moord Kuil 488 Osdrif at Worcester Villiersdorp Road Bridge on Breerivier,2004-09-02,20.0,,4.0,7.7,,HIGH,low,low,low
Breede_Gouritz,2004-09-01,2004-10-31,188129,Wor 4 Moord Kuil 488 Osdrif at Worcester Villiersdorp Road Bridge on Breerivier,2004-09-16,14.0,,3.0,7.7,,HIGH,low,low,low
Breede_Gouritz,2004-09-01,2004-10-31,188129,Wor 4 Moord Kuil 488 Osdrif at Worcester Villiersdorp Road Bridge on Breerivier,2004-09-30,52.0,,15.0,7.1,,HIGH,low,low,low
Breede_Gouritz,2004-09-01,2004-10-31,188129,Wor 4 Moord Kuil 488 Osdrif at Worcester Villiersdorp Road Bridge on Breerivier,2004-10-14,110.0,,3.0,7.7,,HIGH,low,low,low
Breede_Gouritz,2004-09-01,2004-10-31,188129,Wor 4 Moord Kuil 488 Osdrif at Worcester Villiersdorp Road Bridge on Breerivier,2004-10-28,10.0,,9.0,7.3,,HIGH,low,low,low
Limpopo,2004-11-01,2004-12-31,100895,Kaalspruit 60M D/S of Olifantsfontein - Midrand Old Tar Road,2004-11-03,190000.0,,37.0,8.4,,HIGH,HIGH,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,100895,Kaalspruit 60M D/S of Olifantsfontein - Midrand Old Tar Road,2004-11-03,190000.0,220000.0,37.0,8.4,,HIGH,HIGH,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,100895,Kaalspruit 60M D/S of Olifantsfontein - Midrand Old Tar Road,2004-11-17,4300.0,,16.0,7.7,,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,100895,Kaalspruit 60M D/S of Olifantsfontein - Midrand Old Tar Road,2004-11-17,7400.0,7600.0,16.0,7.7,,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2004-11-02,456.0,,12.0,8.3,23.3,HIGH,low,HIGH,low
Limpopo,2004-11-01,2004-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2004-11-16,1990.0,,253.0,8.0,27.1,HIGH,low,HIGH,Med
Limpopo,2004-11-01,2004-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2004-11-23,630.0,,355.0,7.8,25.1,HIGH,low,HIGH,low
Limpopo,2004-11-01,2004-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2004-11-30,410.0,,224.0,7.9,23.4,HIGH,low,HIGH,low
Limpopo,2004-11-01,2004-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2004-12-07,1320.0,,239.0,7.1,24.4,HIGH,low,HIGH,Med
Limpopo,2004-11-01,2004-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2004-11-02,9850.0,,2.0,8.3,21.7,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2004-11-16,4720.0,,15.0,8.1,30.3,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2004-11-23,16450.0,,94.0,7.7,23.9,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2004-11-30,3410.0,,37.0,7.5,21.3,HIGH,Med,HIGH,Med
Limpopo,2004-11-01,2004-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2004-12-07,27800.0,,490.0,6.4,23.2,HIGH,HIGH,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179684,Sand River at Madidi/50M D/S Left of River,2004-11-02,130100.0,,18.0,8.4,23.4,HIGH,HIGH,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179684,Sand River at Madidi/50M D/S Left of River,2004-11-16,410600.0,,12.0,8.3,26.8,HIGH,HIGH,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179684,Sand River at Madidi/50M D/S Left of River,2004-11-23,8330.0,,5.0,7.7,29.0,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179684,Sand River at Madidi/50M D/S Left of River,2004-11-30,95900.0,,6.0,7.6,22.7,HIGH,HIGH,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,179684,Sand River at Madidi/50M D/S Left of River,2004-12-07,10400.0,,123.0,6.4,23.3,HIGH,Med,HIGH,HIGH
Limpopo,2004-11-01,2004-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2004-11-02,247.0,,29.0,8.3,26.9,HIGH,low,Med,low
Limpopo,2004-11-01,2004-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2004-11-16,575.0,,216.0,7.9,28.4,HIGH,low,HIGH,low
Limpopo,2004-11-01,2004-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2004-11-30,1000.0,,138.0,8.0,23.7,HIGH,low,HIGH,Med
Limpopo,2004-11-01,2004-12-31,100000771,Rietspruit 01 at Old Bridge Behind Sutherland Ridge,2004-11-03,40.0,74.0,8.0,9.0,,HIGH,low,low,low
Limpopo,2004-11-01,2004-12-31,100000771,Rietspruit 01 at Old Bridge Behind Sutherland Ridge,2004-11-17,1000.0,1300.0,18.0,7.9,,HIGH,low,HIGH,Med
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-11-02,2708.0,,2.0,8.5,,HIGH,Med,HIGH,Med
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-11-09,646.0,,1.0,9.0,,HIGH,low,HIGH,low
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-11-16,126.0,,1.0,9.3,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-11-23,1412.0,,3.0,8.9,,HIGH,low,HIGH,Med
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-12-02,3.0,,2.0,9.9,,Med,low,low,low
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-12-07,40.0,,2.0,9.8,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-12-22,146.0,,6.0,8.2,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2004-12-30,41.0,,4.0,8.2,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-11-02,61300.0,,4.0,9.0,,HIGH,HIGH,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-11-09,53800.0,,3.0,8.4,,HIGH,HIGH,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-11-16,104600.0,,4.0,8.7,,HIGH,HIGH,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-11-23,177900.0,,5.0,9.0,,HIGH,HIGH,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-12-02,3500.0,,7.0,10.0,,HIGH,Med,HIGH,Med
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-12-07,1553.0,,7.0,8.4,,HIGH,low,HIGH,Med
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-12-22,33500.0,,5.0,8.7,,HIGH,HIGH,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2004-12-30,43700.0,,5.0,8.2,,HIGH,HIGH,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-11-02,132.0,,7.0,8.8,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-11-09,175.0,,6.0,8.0,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-11-16,41.0,,3.0,7.2,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-11-23,51.0,,2.0,7.6,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-12-02,44.0,,4.0,9.3,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-12-07,189.0,,4.0,9.2,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-12-22,10.0,,5.0,8.1,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,185112,Pallakop Irrigation Dam Extraction Point,2004-12-30,20.0,,4.0,8.2,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,187157,Letaba downstream of Bridge on Groot Letaba,2004-11-02,10.0,,2.0,9.3,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,187157,Letaba downstream of Bridge on Groot Letaba,2004-11-16,41.0,,2.0,9.0,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,187157,Letaba downstream of Bridge on Groot Letaba,2004-12-14,10.0,,14.0,8.6,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,187157,Letaba downstream of Bridge on Groot Letaba,2004-12-29,84.0,,8.0,8.7,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,187159,Berlyn Letsitele Tank on Ritshidele Stream,2004-11-02,6090.0,,3.0,9.7,,HIGH,Med,HIGH,HIGH
Olifants,2004-11-01,2004-12-31,187159,Berlyn Letsitele Tank on Ritshidele Stream,2004-11-16,630.0,,2.0,8.1,,HIGH,low,HIGH,low
Olifants,2004-11-01,2004-12-31,187159,Berlyn Letsitele Tank on Ritshidele Stream,2004-12-14,100.0,,9.0,7.9,,HIGH,low,low,low
Olifants,2004-11-01,2004-12-31,187159,Berlyn Letsitele Tank on Ritshidele Stream,2004-12-29,310.0,,8.0,7.9,,HIGH,low,Med,low
Olifants,2004-11-01,2004-12-31,187161,Letabasdrift on Marive Stream,2004-11-02,300.0,,14.0,7.5,,HIGH,low,Med,low
Olifants,2004-11-01,2004-12-31,187161,Letabasdrift on Marive Stream,2004-11-16,520.0,,28.0,7.0,,HIGH,low,HIGH,low
Olifants,2004-11-01,2004-12-31,187161,Letabasdrift on Marive Stream,2004-12-14,520.0,,4.0,7.1,,HIGH,low,HIGH,low
Olifants,2004-11-01,2004-12-31,187161,Letabasdrift on Marive Stream,2004-12-29,970.0,,7.0,7.1,,HIGH,low,HIGH,low
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-11-03,2419.0,,12.0,7.8,29.5,HIGH,Med,HIGH,Med
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-11-10,980.0,,9.0,7.8,27.4,HIGH,low,HIGH,low
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-11-17,1046.0,,6.0,7.9,29.5,HIGH,low,HIGH,Med
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-11-24,488.0,,42.0,7.3,27.0,HIGH,low,HIGH,low
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-12-01,1733.0,,27.0,8.0,28.0,HIGH,low,HIGH,Med
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-12-08,1400.0,,18.0,7.8,29.0,HIGH,low,HIGH,Med
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-12-15,1986.0,,13.0,7.9,29.5,HIGH,low,HIGH,Med
Orange,2004-11-01,2004-12-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2004-12-22,2419.0,,16.0,7.3,28.5,HIGH,Med,HIGH,Med
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-11-03,51.0,,19.0,8.5,26.5,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-11-10,142.0,,22.0,8.0,27.5,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-11-17,1989.0,,15.0,7.6,29.0,HIGH,low,HIGH,Med
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-11-24,26.0,,23.0,6.9,26.0,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-12-01,13.0,,19.0,8.2,27.0,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-12-08,82.0,,22.0,8.1,27.5,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-12-15,265.0,,13.0,7.8,29.0,HIGH,low,Med,low
Orange,2004-11-01,2004-12-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2004-12-22,214.0,,8.0,7.9,28.0,HIGH,low,Med,low
Orange,2004-11-01,2004-12-31,182332,Botshabelo 1 Runs Through Suburb Collecting Residential Waste,2004-11-03,23.0,,23.0,8.2,25.1,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182332,Botshabelo 1 Runs Through Suburb Collecting Residential Waste,2004-11-10,41.0,,28.0,8.1,24.8,HIGH,low,low,low
Orange,2004-11-01,2004-12-31,182332,Botshabelo 1 Runs Through Suburb Collecting Residential Waste,2004-11-17,68.0,,38.0,7.9,25.5,HIGH,low,low,low
